,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
3118,U001,0200750051,ALBER in,2020-04-08 02:29:40.794921875,2020.0,1930689204.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,66342.58,0-15
3119,CA02,0140104429,COSTCO us,2020-03-27 07:13:50.857421875,2020.0,2960619564.0,2020-03-16 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,52791.949,0-15
3120,U001,200769623,WAL-MAR trust,2020-04-22 09:31:08.398437500,2020.0,1930758300.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,14815.22,
3121,U001,0200759878,SA co,2020-04-13 13:48:38.281250000,2020.0,1930723064.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,12668.17,
3122,CA02,0140104340,COLABOR  foundation,2020-03-18 02:38:12.718750000,2020.0,2960619730.0,2020-03-11 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-12 00:00:00.000000000,CA10,557.4799999999999,
3123,U001,0200769623,WAL-MAR ,2020-04-30 09:31:08.398437500,2020.0,1930793853.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,3403.8,
3124,U001,200772670,ASSOCIAT foundation,2020-03-31 12:54:23.593750000,2020.0,1930659862.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAU5,73845.89,
3125,U001,0200148860,DOLLA systems,2020-05-22 05:11:42.437500000,2020.0,1930695992.0,2020-03-25 00:00:00.000000000,2020-05-29 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAGD,37140.11,
3126,U001,0200705742,DOT llc,2020-04-27 02:57:43.843750000,2020.0,1930799646.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,1800.22,
3127,U001,200769623,WAL-MAR llc,2020-04-22 09:31:08.398437500,2020.0,1930756122.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,48241.52,
3128,U001,0200705742,DOT trust,2020-05-04 00:06:58.156250000,2020.0,1930802475.0,2020-04-20 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAD1,81392.22,
3129,U001,0200704858,WAKE us,2020-04-15 17:53:53.890625000,2020.0,1930719845.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,14027.14,0-15
3130,U001,0200769623,WAL-MAR corp,2020-05-07 09:31:08.398437500,2020.0,1930818712.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,30177.54,
3131,U001,0200290370,BARGAIN  associates,2020-04-08 09:17:37.406250000,2020.0,1930686501.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,15314.6,
3132,U001,0200769623,WAL-MAR corporation,2020-04-16 09:31:08.398437500,2020.0,1930728187.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,42623.9,
3133,U001,0200020431,DEC ,2020-03-17 11:41:47.687500000,2020.0,1930599569.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,116.04,
3134,U001,200769623,WAL-MAR systems,2020-04-23 09:31:08.398437500,2020.0,1930765205.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAH4,11991.14,
3135,U001,0200769623,WAL-MAR corporation,2020-05-11 09:31:08.398437500,2020.0,1930822271.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,294.17,
3136,U001,0200749225,SUPER  foundation,2020-04-29 10:46:58.046875000,2020.0,1930787778.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,55262.09,
3137,U001,0200769623,WAL-MAR associates,2020-04-10 09:31:08.398437500,2020.0,1930706989.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,12630.06,
3138,U001,0100031704,DELHAIZE trust,2020-03-21 03:47:08.625000000,2020.0,1930638603.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,110889.79,
3139,U001,0200794332,COST associates,2020-05-02 00:13:00.234375000,2020.0,1930794890.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAAX,14204.38,
3140,CA02,0140105686,SYSC associates,2020-05-03 00:22:25.765625000,2020.0,2960629860.0,2020-04-21 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,CA10,28418.389999999996,0-15
3141,U001,0200769623,WAL-MAR foundation,2020-04-20 09:31:08.398437500,2020.0,1930749422.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,8684.25,
3142,U001,0200769623,WAL-MAR corporation,2020-04-09 09:31:08.398437500,2020.0,1930699714.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,10374.05,
3143,U001,0200726979,BJ'S  corporation,2020-05-01 21:01:56.562500000,2020.0,1930800549.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAA8,35.73,
3144,U001,0200711029,WEGMAN associates,2020-05-09 10:32:42.328125000,2020.0,1930819700.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,2180.34,0-15
3145,U001,0200771157,WEIS ,2020-05-20 06:50:14.421875000,2020.0,1930859055.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,13654.53,0-15
3146,CA02,0140104429,COSTCO us,2020-04-20 07:13:50.857421875,2020.0,2960626317.0,2020-04-03 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-10 00:00:00.000000000,CA10,32641.056,0-15
3147,U001,0200759878,SA associates,2020-04-09 13:48:38.281250000,2020.0,1930711468.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,13616.26,
3148,U001,0200794332,COST systems,2020-04-02 00:13:00.234375000,2020.0,1930671828.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAAX,8793.09,
3149,U001,0200769623,WAL-MAR in,2020-05-19 09:31:08.398437500,2020.0,1930858237.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,5514.9,
3150,U001,0200739534,OK systems,2020-05-01 06:13:14.906250000,2020.0,1930800835.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,49073.0,
3151,U001,0200759878,SA corp,2020-04-11 13:48:38.281250000,2020.0,1930717387.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,12668.17,
3152,U001,0200744019,TARG us,2020-04-22 10:46:58.046875000,2020.0,1930767793.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,5510.57,
3153,U001,0200762301,C&S WH ,2020-05-15 20:54:54.250000000,2020.0,1930653227.0,2020-03-16 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAGD,5031.67,
3154,U001,0200769623,WAL-MAR llc,2020-05-19 09:31:08.398437500,2020.0,1930853297.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,2654.28,
3155,U001,0200752302,KROGER corporation,2020-03-20 22:57:44.562500000,2020.0,1930617184.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAA8,43050.3,
3156,U001,0200759878,SA corp,2020-03-24 13:48:38.281250000,2020.0,1930646837.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,18731.63,
3157,U001,0200712105,WALG foundation,2020-04-10 02:07:51.531250000,2020.0,1930691373.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,64829.32,0-15
3158,U001,0200769623,WAL-MAR ,2020-04-08 09:31:08.398437500,2020.0,1930693584.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,24312.98,
3159,U001,0200275115,SHAWS  corporation,2020-05-01 21:17:14.828125000,2020.0,1930797408.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAA8,47187.4,
3160,U001,0200769623,WAL-MAR in,2020-04-15 08:30:04.312500000,2020.0,1930726036.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,498.03,
3161,U001,200519201,KROGE co,2020-05-13 09:13:59.125000000,2020.0,1930846939.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,22078.27,
3162,U001,0200793830,M us,2020-04-18 02:30:47.015625000,2020.0,1930751177.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,126229.21,
3163,CA02,0100029649,LES ENTRE trust,2020-03-14 03:24:57.968750000,2020.0,2960618940.0,2020-03-07 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-09 00:00:00.000000000,CA10,7559.999999999999,
3164,U001,0200769623,WAL-MAR us,2020-05-18 09:31:08.398437500,2020.0,1930853779.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,46907.14,
3165,U001,0200744019,TARG llc,2020-04-18 10:46:58.046875000,2020.0,1930751196.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,50656.51,
3166,U001,0200769623,WAL-MAR corporation,2020-04-26 09:31:08.398437500,2020.0,1930778848.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,75583.16,
3167,U001,0200744019,TARG corporation,2020-04-23 10:46:58.046875000,2020.0,1930768094.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,29666.36,
3168,U001,0200719839,ASSOCI llc,2020-05-04 21:01:56.562500000,2020.0,1930808296.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,24212.11,
3169,U001,0200769623,WAL-MAR in,2020-04-10 09:31:08.398437500,2020.0,1930708599.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,62079.55,
3170,U001,0200705742,DOT in,2020-04-12 02:57:43.843750000,2020.0,1930664403.0,2020-03-17 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-03-17 00:00:00.000000000,NA32,52070.9,
3171,U001,0200455322,PEA associates,2020-04-27 18:26:29.156250000,2020.0,1930718655.0,2020-03-31 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAD5,36716.98,
3172,CA02,0140104409,LOB foundation,2020-04-24 05:14:03.750000000,2020.0,2960627790.0,2020-04-13 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-14 00:00:00.000000000,CA10,55649.691999999995,0-15
3173,U001,0200772670,ASSOCIAT ,2020-05-01 12:54:23.593750000,2020.0,1930801578.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAU5,140.3,
3174,U001,0200707741,SMART &  systems,2020-03-11 06:13:14.906250000,2020.0,1930575521.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,117724.84,
3175,U001,0200794332,COST corp,2020-04-09 00:13:00.234375000,2020.0,1930715228.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAAX,35116.9,
3176,U001,0200148860,DOLLA co,2020-03-12 16:20:28.843750000,2020.0,1930593923.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,103910.32,
3177,U001,0200769623,WAL-MAR foundation,2020-04-07 09:31:08.398437500,2020.0,1930685777.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,1322.22,
3178,U001,200794332,COST ,2020-05-18 00:13:00.234375000,2020.0,1930859423.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAAX,140896.35,
3179,U001,0200769623,WAL-MAR corp,2020-04-06 09:31:08.398437500,2020.0,1930690785.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,43256.21,
3180,U001,0100035877,DUNKIN corp,2020-04-07 03:20:14.613281250,2020.0,1930671337.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,2911.66,0-15
3181,U001,0200793568,SUPE foundation,2020-05-04 19:55:43.656250000,2020.0,1930598786.0,2020-03-04 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAGD,46869.58,
3182,U001,0200779906,BOZZU co,2020-04-08 18:45:33.359375000,2020.0,1930704231.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,13909.76,
3183,CA02,140104249,SOB corp,2020-05-02 18:35:20.875000000,2020.0,2960628766.0,2020-04-18 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-27 00:00:00.000000000,CA10,58002.168,
3184,U001,200769623,WAL-MAR co,2020-06-14 14:46:58.554687500,2020.0,1930772173.0,2020-04-11 00:00:00.000000000,2020-06-15 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAGD,394.74,
3185,U001,0200760666,KEHE  systems,2020-05-13 20:58:18.281250000,2020.0,1930833715.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,13790.01,
3186,U001,0200793568,SUPE us,2020-05-06 07:04:30.140625000,2020.0,1930821941.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,77945.78,
3187,U001,0200762301,C&S WH ,2020-05-12 00:13:00.234375000,2020.0,1930844869.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAC6,79255.26,
3188,U001,0200705742,DOT systems,2020-04-11 02:57:43.843750000,2020.0,1930655323.0,2020-03-16 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-16 00:00:00.000000000,NA32,1187.97,
3189,U001,0200769623,WAL-MAR ,2020-04-25 09:31:08.398437500,2020.0,1930774100.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,13914.56,
3190,U001,0200416837,DEC corporation,2020-04-01 11:41:47.687500000,2020.0,1930753268.0,2020-04-06 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM1,5016.29,
3191,U001,0200769623,WAL-MAR associates,2020-04-02 09:31:08.398437500,2020.0,1930670965.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,50701.61,
3192,U001,CCU013,KRAFT F us,2020-04-18 03:49:17.000000000,2020.0,1930635116.0,2020-03-14 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAX2,668.2,31-45
3193,U001,0200722444,PERFOR us,2020-03-18 06:13:14.906250000,2020.0,1930605925.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,60771.76,
3194,U001,0200416837,DEC corp,2020-04-01 13:41:13.937500000,2020.0,1930698875.0,2020-03-25 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,5263.94,
3195,U001,0200724999,GILSTE ,2020-04-19 01:31:03.234375000,2020.0,1930782607.0,2020-04-10 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-10 00:00:00.000000000,NA10,46411.9,
3196,U001,0200803720,DEC associates,2020-03-04 21:09:43.562500000,2020.0,1930612435.0,2020-03-06 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,12290.24,
3197,U013,0140103328,AUTO ,2020-05-06 22:04:28.031250000,2020.0,1991840578.0,2020-04-04 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAVE,1122.24,0-15
3198,U001,0200744019,TARG trust,2020-04-16 10:46:58.046875000,2020.0,1930735187.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,73533.61,
3199,U001,0200759878,SA llc,2020-04-27 13:48:38.281250000,2020.0,1930793595.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,6243.02,
3200,U001,0200769623,WAL-MAR corporation,2020-04-15 08:30:04.312500000,2020.0,1930722610.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,34963.74,
3201,U001,0200769623,WAL-MAR ,2020-05-18 09:31:08.398437500,2020.0,1930857002.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,13036.1,
3202,U001,0200706844,WINC in,2020-04-16 10:32:42.328125000,2020.0,1930725583.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,20303.88,0-15
3203,U001,0200744019,TARG associates,2020-04-10 10:46:58.046875000,2020.0,1930714377.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,36559.35,
3204,U001,0200769623,WAL-MAR co,2020-04-11 09:31:08.398437500,2020.0,1930710930.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,6864.78,
3205,U001,0200769623,WAL-MAR associates,2020-04-05 09:31:08.398437500,2020.0,1930675998.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,14013.98,
3206,U001,200792734,MDV/ ,2020-05-11 02:30:47.015625000,2020.0,1930835846.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,47194.86,
3207,U001,0200769623,WAL-MAR ,2020-03-26 09:31:08.398437500,2020.0,1930646047.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,46426.48,
3208,U001,CCU013,KRAFT F llc,2020-04-05 17:27:06.250000000,2020.0,1930570205.0,2020-02-29 00:00:00.000000000,2020-02-29 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAX2,3030.0,31-45
3209,U001,0200707822,PUBLI co,2020-05-20 06:13:14.906250000,2020.0,1930857669.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,54347.18,
3210,U001,0200769623,WAL-MAR corporation,2020-05-21 09:31:08.398437500,2020.0,1930861434.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,3882.9,
3211,U001,0200769623,WAL-MAR in,2020-04-14 09:31:08.398437500,2020.0,1930719617.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,17064.57,
3212,U001,0200769623,WAL-MAR co,2020-04-16 09:31:08.398437500,2020.0,1930729420.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,12155.61,
3213,U001,0200749225,SUPER  foundation,2020-04-05 10:46:58.046875000,2020.0,1930684678.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,6316.31,
3214,U001,200078795,H T H systems,2020-04-02 10:33:29.421875000,2020.0,1930669611.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,542.88,0-15
3215,U001,0200780383,MEIJ in,2020-04-19 02:30:47.015625000,2020.0,1930754229.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,64192.14,
3216,U013,0140103278,COS us,2020-04-22 04:48:48.406250000,2020.0,1991838680.0,2020-02-28 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAUZ,14248.5,
3217,U001,0200759878,SA in,2020-03-16 13:48:38.281250000,2020.0,1930598470.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,9923.14,
3218,U001,0100036039,GI trust,2020-03-27 06:07:35.837890625,2020.0,1930643259.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,39353.51,0-15
3219,U001,0200762950,HAR ,2020-04-28 10:42:27.906250000,2020.0,1930786304.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,93792.84,
3220,U001,0200780383,MEIJ systems,2020-03-22 02:30:47.015625000,2020.0,1930621752.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,5992.43,
3221,CA02,0140104340,COLABOR  corp,2020-04-06 11:17:02.687500000,2020.0,2960625141.0,2020-03-30 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,30836.68,
3222,U001,0200744019,TARG in,2020-04-22 10:46:58.046875000,2020.0,1930760796.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,1516.57,
3223,U001,0200447006,ANTONIO systems,2020-03-27 10:33:29.421875000,2020.0,1930637349.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,21002.24,0-15
3224,U001,0200769623,WAL-MAR llc,2020-05-22 09:31:08.398437500,2020.0,1930863256.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAH4,26129.33,
3225,CA02,0140104429,COSTCO in,2020-04-23 07:13:50.857421875,2020.0,2960627453.0,2020-04-11 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-13 00:00:00.000000000,CA10,27563.557,0-15
3226,CA02,0100035505,COUN in,2020-05-09 12:23:22.187500000,2020.0,2960629325.0,2020-04-17 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-21 00:00:00.000000000,CA10,323.4,0-15
3227,U001,0200761734,H E BUT ,2020-04-08 06:22:31.875000000,2020.0,1930695872.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,30159.17,
3228,U001,0200769623,WAL-MAR associates,2020-03-30 09:31:08.398437500,2020.0,1930660759.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,15399.18,
3229,U001,0200794332,COST trust,2020-04-06 00:13:00.234375000,2020.0,1930700055.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAAX,34505.56,
3230,U001,0200799367,MCL corporation,2020-05-05 02:30:47.015625000,2020.0,1930800147.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,27593.48,
